Date,Time,sensor,status
2024/2/1,15:22:48,61,0.5
2024/2/1,15:22:47,33,0.5
2024/2/1,15:22:46,61,1
2024/2/1,15:22:46,62,1
2024/2/1,15:22:44,62,0.5
2024/2/1,15:22:43,61,0.5
2024/2/1,15:22:42,33,1
2024/2/1,15:22:41,62,1
2024/2/1,15:22:40,61,1
2024/2/1,15:22:38,62,0.5
2024/2/1,15:22:37,61,0.5
2024/2/1,15:22:35,32,0.5
2024/2/1,15:22:34,61,1
2024/2/1,15:22:34,62,1
2024/2/1,15:22:34,121,1
2024/2/1,15:22:34,32,1
2024/2/1,15:22:31,100,0.5
2024/2/1,15:22:30,41,0.5
2024/2/1,15:22:30,42,0.5
2024/2/1,15:22:30,107,1
2024/2/1,15:22:29,46,0.5
2024/2/1,15:22:27,43,0.5
2024/2/1,15:22:26,41,1
2024/2/1,15:22:26,51,0.5
2024/2/1,15:22:25,52,0.5
2024/2/1,15:22:24,42,1
2024/2/1,15:22:23,46,1
2024/2/1,15:22:23,52,1
2024/2/1,15:22:22,43,1
2024/2/1,15:22:15,51,1
2024/2/1,15:22:14,102,0.5
2024/2/1,15:22:11,52,0.5
2024/2/1,15:22:08,46,0.5
2024/2/1,15:22:07,43,0.5
2024/2/1,15:22:07,52,1
2024/2/1,15:22:05,51,1
2024/2/1,15:22:05,105,1
2024/2/1,15:22:05,44,0.5
2024/2/1,15:22:03,43,1
2024/2/1,15:22:03,46,1
2024/2/1,15:22:02,44,1
2024/2/1,15:21:56,46,0.5
2024/2/1,15:21:56,43,0.5
2024/2/1,15:21:52,43,1
2024/2/1,15:21:51,44,0.5
2024/2/1,15:21:49,43,0.5
2024/2/1,15:21:43,44,1
2024/2/1,15:21:43,103,0.5
2024/2/1,15:21:42,46,1
2024/2/1,15:21:41,42,0.5
2024/2/1,15:21:41,44,0.5
2024/2/1,15:21:40,104,1
2024/2/1,15:21:40,46,0.5
2024/2/1,15:21:39,2,0.5
2024/2/1,15:21:38,3,0.5
2024/2/1,15:21:38,41,0.5
2024/2/1,15:21:38,43,1
2024/2/1,15:21:38,44,1
2024/2/1,15:21:37,46,1
2024/2/1,15:21:37,42,1
2024/2/1,15:21:36,11,0.5
2024/2/1,15:21:36,41,1
2024/2/1,15:21:34,2,1
2024/2/1,15:21:34,3,1
2024/2/1,15:21:32,11,1
2024/2/1,15:21:18,13,0.5
2024/2/1,15:21:17,11,0.5
2024/2/1,15:21:15,13,1
2024/2/1,15:21:14,3,0.5
2024/2/1,15:21:13,2,0.5
2024/2/1,15:21:12,102,1
2024/2/1,15:21:10,11,1
2024/2/1,15:21:10,31,0.5
2024/2/1,15:21:10,23,0.5
2024/2/1,15:21:09,27,0.5
2024/2/1,15:21:09,41,0.5
2024/2/1,15:21:08,22,0.5
2024/2/1,15:21:08,21,0.5
2024/2/1,15:21:08,2,1
2024/2/1,15:21:08,100,1
2024/2/1,15:21:07,31,1
2024/2/1,15:21:07,3,1
2024/2/1,15:21:06,41,1
2024/2/1,15:21:06,23,1
2024/2/1,15:21:05,21,1
2024/2/1,15:21:05,27,1
2024/2/1,15:21:05,22,1
2024/2/1,15:21:05,24,1
2024/2/1,15:21:05,25,1
2024/2/1,15:21:01,25,0.5
2024/2/1,15:20:56,25,1
2024/2/1,15:20:54,27,0.5
2024/2/1,15:20:52,25,0.5
2024/2/1,15:20:52,22,0.5
2024/2/1,15:20:52,24,0.5
2024/2/1,15:20:50,21,0.5
2024/2/1,15:20:49,24,1
2024/2/1,15:20:48,22,1
2024/2/1,15:20:46,23,0.5
2024/2/1,15:20:46,22,0.5
2024/2/1,15:20:45,24,0.5
2024/2/1,15:20:44,23,1
2024/2/1,15:20:43,22,1
2024/2/1,15:20:43,27,1
2024/2/1,15:20:43,21,1
2024/2/1,15:20:42,25,1
2024/2/1,15:20:42,24,1
2024/2/1,15:20:41,103,1
2024/2/1,15:20:06,107,0.5
2024/2/1,15:20:06,121,0.5
2024/2/1,15:19:46,25,0.5
2024/2/1,15:19:45,21,0.5
2024/2/1,15:19:45,24,0.5
2024/2/1,15:19:42,27,0.5
2024/2/1,15:19:41,104,0.5
2024/2/1,15:19:40,22,0.5
2024/2/1,15:19:40,31,0.5
2024/2/1,15:19:39,23,0.5
2024/2/1,15:19:39,103,1
2024/2/1,15:19:38,21,1
2024/2/1,15:19:38,24,1
2024/2/1,15:19:37,25,1
2024/2/1,15:19:37,41,0.5
2024/2/1,15:19:37,33,0.5
2024/2/1,15:19:37,27,1
2024/2/1,15:19:36,32,0.5
2024/2/1,15:19:36,22,1
2024/2/1,15:19:36,23,1
2024/2/1,15:19:34,41,1
2024/2/1,15:19:34,61,0.5
2024/2/1,15:19:34,31,1
2024/2/1,15:19:32,32,1
2024/2/1,15:19:31,33,1
2024/2/1,15:19:30,62,0.5
2024/2/1,15:19:29,61,1
2024/2/1,15:19:28,33,0.5
2024/2/1,15:19:25,62,1
2024/2/1,15:19:24,61,0.5
2024/2/1,15:19:21,61,1
2024/2/1,15:19:20,62,0.5
2024/2/1,15:19:19,105,0.5
2024/2/1,15:19:16,62,1
2024/2/1,15:19:15,33,1
2024/2/1,15:19:13,33,0.5
2024/2/1,15:19:13,62,0.5
2024/2/1,15:19:12,61,0.5
2024/2/1,15:19:08,121,1
2024/2/1,15:19:08,32,0.5
2024/2/1,15:19:07,61,1
2024/2/1,15:19:07,62,1
2024/2/1,15:19:06,41,0.5
2024/2/1,15:19:05,46,0.5
2024/2/1,15:19:05,100,0.5
2024/2/1,15:19:04,31,0.5
2024/2/1,15:19:04,33,1
2024/2/1,15:19:04,107,1
2024/2/1,15:19:03,42,0.5
2024/2/1,15:19:02,32,1
2024/2/1,15:19:02,31,1
2024/2/1,15:19:02,41,1
2024/2/1,15:19:01,44,0.5
2024/2/1,15:19:01,51,0.5
2024/2/1,15:18:59,52,0.5
2024/2/1,15:18:59,42,1
2024/2/1,15:18:59,44,1
2024/2/1,15:18:59,43,1
2024/2/1,15:18:58,46,1
2024/2/1,15:18:56,51,1
2024/2/1,15:18:55,52,1
2024/2/1,15:18:54,51,0.5
2024/2/1,15:18:52,101,0.5
2024/2/1,15:18:52,52,0.5
2024/2/1,15:18:47,52,1
2024/2/1,15:18:44,52,0.5
2024/2/1,15:18:44,46,0.5
2024/2/1,15:18:42,52,1
2024/2/1,15:18:42,51,1
2024/2/1,15:18:42,105,1
2024/2/1,15:18:42,43,0.5
2024/2/1,15:18:38,43,1
2024/2/1,15:18:38,46,1
2024/2/1,15:18:31,46,0.5
2024/2/1,15:18:30,43,0.5
2024/2/1,15:18:28,46,1
2024/2/1,15:18:25,46,0.5
2024/2/1,15:18:25,44,0.5
2024/2/1,15:18:21,42,0.5
2024/2/1,15:18:19,41,0.5
2024/2/1,15:18:19,103,0.5
2024/2/1,15:18:18,43,1
2024/2/1,15:18:18,2,0.5
2024/2/1,15:18:17,3,0.5
2024/2/1,15:18:17,46,1
2024/2/1,15:18:17,104,1
2024/2/1,15:18:16,42,1
2024/2/1,15:18:15,41,1
2024/2/1,15:18:13,2,1
2024/2/1,15:18:13,3,1
2024/2/1,15:18:08,11,1
2024/2/1,15:18:03,13,0.5
2024/2/1,15:18:01,13,1
2024/2/1,15:18:00,3,0.5
2024/2/1,15:18:00,11,0.5
2024/2/1,15:17:59,2,0.5
2024/2/1,15:17:57,101,1
2024/2/1,15:17:57,22,0.5
2024/2/1,15:17:56,11,1
2024/2/1,15:17:56,41,0.5
2024/2/1,15:17:55,27,0.5
2024/2/1,15:17:55,23,0.5
2024/2/1,15:17:55,2,1
2024/2/1,15:17:54,21,0.5
2024/2/1,15:17:54,24,0.5
2024/2/1,15:17:54,100,1
2024/2/1,15:17:52,23,1
2024/2/1,15:17:52,24,1
2024/2/1,15:17:51,22,1
2024/2/1,15:17:51,27,1
2024/2/1,15:17:49,25,0.5
2024/2/1,15:17:48,27,0.5
2024/2/1,15:17:46,23,0.5
2024/2/1,15:17:45,24,0.5
2024/2/1,15:17:43,24,1
2024/2/1,15:17:43,23,1
2024/2/1,15:17:42,22,0.5
2024/2/1,15:17:42,25,1
2024/2/1,15:17:41,23,0.5
2024/2/1,15:17:40,25,0.5
2024/2/1,15:17:39,23,1
2024/2/1,15:17:37,25,1
2024/2/1,15:17:37,21,1
2024/2/1,15:17:37,22,1
2024/2/1,15:17:36,103,1
2024/2/1,15:17:35,27,1
2024/2/1,15:16:41,121,0.5
2024/2/1,15:16:38,27,0.5
2024/2/1,15:16:38,25,0.5
2024/2/1,15:16:36,21,0.5
2024/2/1,15:16:34,22,0.5
2024/2/1,15:16:34,24,0.5
2024/2/1,15:16:31,27,1
2024/2/1,15:16:31,22,1
2024/2/1,15:16:28,22,0.5
2024/2/1,15:16:27,27,0.5
2024/2/1,15:16:27,23,0.5
2024/2/1,15:16:26,31,0.5
2024/2/1,15:16:26,104,0.5
2024/2/1,15:16:26,24,1
2024/2/1,15:16:26,25,1
2024/2/1,15:16:26,21,1
2024/2/1,15:16:26,103,0.5
2024/2/1,15:16:24,42,0.5
2024/2/1,15:16:24,27,1
2024/2/1,15:16:23,33,0.5
2024/2/1,15:16:23,32,0.5
2024/2/1,15:16:23,23,1
2024/2/1,15:16:23,73,0.5
2024/2/1,15:16:22,41,1
2024/2/1,15:16:22,42,1
2024/2/1,15:16:22,31,1
2024/2/1,15:16:21,62,0.5
2024/2/1,15:16:20,61,0.5
2024/2/1,15:16:19,73,1
2024/2/1,15:16:19,32,1
2024/2/1,15:16:18,33,1
2024/2/1,15:16:18,61,1
2024/2/1,15:16:16,62,1
2024/2/1,15:16:13,105,0.5
2024/2/1,15:16:06,62,0.5
2024/2/1,15:16:05,33,0.5
2024/2/1,15:16:04,61,0.5
2024/2/1,15:16:02,62,1
2024/2/1,15:16:02,61,1
2024/2/1,15:16:01,33,1
2024/2/1,15:16:00,62,0.5
2024/2/1,15:15:59,61,0.5
2024/2/1,15:15:59,33,0.5
2024/2/1,15:15:55,73,0.5
2024/2/1,15:15:54,121,1
2024/2/1,15:15:54,32,0.5
2024/2/1,15:15:53,62,1
2024/2/1,15:15:53,61,1
2024/2/1,15:15:53,73,1
2024/2/1,15:15:50,41,0.5
2024/2/1,15:15:50,100,0.5
2024/2/1,15:15:50,31,0.5
2024/2/1,15:15:49,46,0.5
2024/2/1,15:15:49,33,1
2024/2/1,15:15:48,107,1
2024/2/1,15:15:47,42,0.5
2024/2/1,15:15:47,32,1
2024/2/1,15:15:47,43,0.5
2024/2/1,15:15:46,31,1
2024/2/1,15:15:46,41,1
2024/2/1,15:15:46,44,0.5
2024/2/1,15:15:44,51,0.5
2024/2/1,15:15:44,42,1
2024/2/1,15:15:43,52,0.5
2024/2/1,15:15:43,44,1
2024/2/1,15:15:42,46,1
2024/2/1,15:15:42,43,1
2024/2/1,15:15:38,52,1
2024/2/1,15:15:36,52,0.5
2024/2/1,15:15:36,102,0.5
2024/2/1,15:15:31,43,0.5
2024/2/1,15:15:30,44,0.5
2024/2/1,15:15:30,46,0.5
2024/2/1,15:15:29,105,1
2024/2/1,15:15:29,52,1
2024/2/1,15:15:28,51,1
2024/2/1,15:15:27,43,1
2024/2/1,15:15:26,44,1
2024/2/1,15:15:20,44,0.5
2024/2/1,15:15:16,44,1
2024/2/1,15:15:15,44,0.5
2024/2/1,15:15:15,43,0.5
2024/2/1,15:15:12,103,0.5
2024/2/1,15:15:12,43,1
2024/2/1,15:15:12,42,0.5
2024/2/1,15:15:09,46,1
2024/2/1,15:15:08,44,1
2024/2/1,15:15:07,46,0.5
2024/2/1,15:15:06,41,0.5
2024/2/1,15:15:06,104,1
2024/2/1,15:15:06,2,0.5
2024/2/1,15:15:05,46,1
2024/2/1,15:15:05,3,0.5
2024/2/1,15:15:04,42,1
2024/2/1,15:15:03,11,0.5
2024/2/1,15:15:03,41,1
2024/2/1,15:15:01,2,1
2024/2/1,15:15:00,3,1
2024/2/1,15:14:59,11,1
2024/2/1,15:14:44,11,0.5
2024/2/1,15:14:43,3,0.5
2024/2/1,15:14:43,2,0.5
2024/2/1,15:14:41,102,1
2024/2/1,15:14:40,3,1
2024/2/1,15:14:39,41,0.5
2024/2/1,15:14:39,11,1
2024/2/1,15:14:38,31,0.5
2024/2/1,15:14:37,3,0.5
2024/2/1,15:14:37,27,0.5
2024/2/1,15:14:37,22,0.5
2024/2/1,15:14:36,23,0.5
2024/2/1,15:14:36,21,0.5
2024/2/1,15:14:36,2,1
2024/2/1,15:14:36,2,1
2024/2/1,15:14:35,24,0.5
2024/2/1,15:14:35,25,0.5
2024/2/1,15:14:34,31,1
2024/2/1,15:14:34,100,1
2024/2/1,15:14:34,3,1
2024/2/1,15:14:34,41,1
2024/2/1,15:14:33,21,1
2024/2/1,15:14:33,24,1
2024/2/1,15:14:33,23,1
2024/2/1,15:14:32,22,1
2024/2/1,15:14:32,27,1
2024/2/1,15:14:32,25,1
2024/2/1,15:14:23,25,0.5
2024/2/1,15:14:23,27,0.5
2024/2/1,15:14:23,24,0.5
2024/2/1,15:14:21,25,1
2024/2/1,15:14:20,22,0.5
2024/2/1,15:14:20,21,0.5
2024/2/1,15:14:19,23,0.5
2024/2/1,15:14:19,24,1
2024/2/1,15:14:17,25,0.5
2024/2/1,15:14:17,23,1
2024/2/1,15:14:16,22,1
2024/2/1,15:14:16,27,1
2024/2/1,15:14:16,24,0.5
2024/2/1,15:14:14,22,0.5
2024/2/1,15:14:13,23,0.5
2024/2/1,15:14:13,27,0.5
2024/2/1,15:14:13,24,1
2024/2/1,15:14:12,21,1
2024/2/1,15:14:12,25,1
2024/2/1,15:14:10,22,1
2024/2/1,15:14:10,21,0.5
2024/2/1,15:14:10,24,0.5
2024/2/1,15:14:10,23,1
2024/2/1,15:14:09,25,0.5
2024/2/1,15:14:08,21,1
2024/2/1,15:14:07,103,1
2024/2/1,15:14:06,24,1
2024/2/1,15:14:06,27,1
2024/2/1,15:14:06,25,1
2024/2/1,15:13:09,121,0.5
2024/2/1,15:13:00,24,0.5
2024/2/1,15:12:59,25,0.5
2024/2/1,15:12:58,22,0.5
2024/2/1,15:12:58,21,0.5
2024/2/1,15:12:58,27,0.5
2024/2/1,15:12:58,23,0.5
2024/2/1,15:12:54,23,1
2024/2/1,15:12:54,22,1
2024/2/1,15:12:52,27,1
2024/2/1,15:12:51,24,1
2024/2/1,15:12:51,25,1
2024/2/1,15:12:51,21,1
2024/2/1,15:12:50,22,0.5
2024/2/1,15:12:50,104,0.5
2024/2/1,15:12:49,27,0.5
2024/2/1,15:12:49,25,0.5
2024/2/1,15:12:48,24,0.5
2024/2/1,15:12:46,22,1
2024/2/1,15:12:44,22,0.5
2024/2/1,15:12:44,31,0.5
2024/2/1,15:12:43,23,0.5
2024/2/1,15:12:42,24,1
2024/2/1,15:12:42,25,1
2024/2/1,15:12:42,41,0.5
2024/2/1,15:12:41,103,1
2024/2/1,15:12:40,22,1
2024/2/1,15:12:40,33,0.5
2024/2/1,15:12:40,27,1
2024/2/1,15:12:40,23,1
2024/2/1,15:12:39,32,0.5
2024/2/1,15:12:38,61,0.5
2024/2/1,15:12:38,31,1
2024/2/1,15:12:38,41,1
2024/2/1,15:12:37,32,1
2024/2/1,15:12:35,33,1
2024/2/1,15:12:31,61,1
2024/2/1,15:12:30,105,0.5
2024/2/1,15:12:29,61,0.5
2024/2/1,15:12:27,61,1
2024/2/1,15:12:24,61,0.5
2024/2/1,15:12:24,33,0.5
2024/2/1,15:12:24,62,0.5
2024/2/1,15:12:21,61,1
2024/2/1,15:12:20,33,1
2024/2/1,15:12:17,61,0.5
2024/2/1,15:12:17,33,0.5
2024/2/1,15:12:13,121,1
2024/2/1,15:12:12,62,1
2024/2/1,15:12:11,61,1
2024/2/1,15:12:11,32,0.5
2024/2/1,15:12:09,100,0.5
2024/2/1,15:12:09,41,0.5
2024/2/1,15:12:09,31,0.5
2024/2/1,15:12:08,33,1
2024/2/1,15:12:08,107,1
2024/2/1,15:12:07,42,0.5
2024/2/1,15:12:06,32,1
2024/2/1,15:12:05,31,1
2024/2/1,15:12:05,44,0.5
2024/2/1,15:12:05,41,1
2024/2/1,15:12:03,51,0.5
2024/2/1,15:12:03,42,1
2024/2/1,15:12:02,52,0.5
2024/2/1,15:11:58,52,1
2024/2/1,15:11:55,52,0.5
2024/2/1,15:11:54,102,0.5
2024/2/1,15:11:52,52,1
2024/2/1,15:11:52,51,1
2024/2/1,15:11:50,51,0.5
2024/2/1,15:11:47,52,0.5
2024/2/1,15:11:41,51,1
2024/2/1,15:11:38,43,0.5
2024/2/1,15:11:38,46,0.5
2024/2/1,15:11:36,52,1
2024/2/1,15:11:35,105,1
2024/2/1,15:11:32,44,1
2024/2/1,15:11:31,43,1
2024/2/1,15:11:31,46,1
2024/2/1,15:11:26,46,0.5
2024/2/1,15:11:23,44,0.5
2024/2/1,15:11:22,43,0.5
2024/2/1,15:11:19,44,1
2024/2/1,15:11:15,44,0.5
2024/2/1,15:11:12,42,0.5
2024/2/1,15:11:12,103,0.5
2024/2/1,15:11:10,42,1
2024/2/1,15:11:07,42,0.5
2024/2/1,15:11:06,104,1
2024/2/1,15:11:06,46,1
2024/2/1,15:11:05,42,1
2024/2/1,15:11:05,44,1
2024/2/1,15:11:03,42,0.5
2024/2/1,15:11:03,46,0.5
2024/2/1,15:11:01,41,0.5
2024/2/1,15:11:00,43,1
2024/2/1,15:11:00,2,0.5
2024/2/1,15:10:59,3,0.5
2024/2/1,15:10:59,46,1
2024/2/1,15:10:59,42,1
2024/2/1,15:10:58,11,0.5
2024/2/1,15:10:57,41,1
2024/2/1,15:10:55,2,1
2024/2/1,15:10:55,3,1
2024/2/1,15:10:54,11,1
2024/2/1,15:10:40,13,0.5
2024/2/1,15:10:36,11,0.5
2024/2/1,15:10:34,3,0.5
2024/2/1,15:10:33,13,1
2024/2/1,15:10:30,11,1
2024/2/1,15:10:30,102,1
2024/2/1,15:10:30,3,1
2024/2/1,15:10:29,41,0.5
2024/2/1,15:10:28,31,0.5
2024/2/1,15:10:27,3,0.5
2024/2/1,15:10:27,27,0.5
2024/2/1,15:10:27,22,0.5
2024/2/1,15:10:26,25,0.5
2024/2/1,15:10:25,24,0.5
2024/2/1,15:10:25,100,1
2024/2/1,15:10:24,31,1
2024/2/1,15:10:24,3,1
2024/2/1,15:10:24,41,1
2024/2/1,15:10:22,25,1
2024/2/1,15:10:22,22,1
2024/2/1,15:10:22,24,1
2024/2/1,15:10:21,27,1
2024/2/1,15:10:19,27,0.5
2024/2/1,15:10:19,24,0.5
2024/2/1,15:10:18,25,0.5
2024/2/1,15:10:16,22,0.5
2024/2/1,15:10:15,23,0.5
2024/2/1,15:10:14,24,1
2024/2/1,15:10:12,24,0.5
2024/2/1,15:10:11,23,1
2024/2/1,15:10:07,27,1
2024/2/1,15:10:07,22,1
2024/2/1,15:10:06,25,1
2024/2/1,15:10:06,21,1
2024/2/1,15:10:06,24,1
2024/2/1,15:10:04,103,1
