Date,Time,sensor,status
2024/1/29,16:48:43,22,1
2024/1/29,16:48:42,27,1
2024/1/29,16:48:42,23,1
2024/1/29,16:48:40,107,0.5
2024/1/29,16:48:39,27,0.5
2024/1/29,16:48:39,22,0.5
2024/1/29,16:48:38,23,0.5
2024/1/29,16:48:38,21,1
2024/1/29,16:48:38,24,1
2024/1/29,16:48:38,121,0.5
2024/1/29,16:48:37,31,0.5
2024/1/29,16:48:37,25,1
2024/1/29,16:48:36,41,0.5
2024/1/29,16:48:36,103,1
2024/1/29,16:48:36,23,1
2024/1/29,16:48:35,22,1
2024/1/29,16:48:35,32,0.5
2024/1/29,16:48:34,27,1
2024/1/29,16:48:32,33,0.5
2024/1/29,16:48:31,41,1
2024/1/29,16:48:30,62,0.5
2024/1/29,16:48:29,32,1
2024/1/29,16:48:27,61,1
2024/1/29,16:48:27,33,1
2024/1/29,16:48:27,62,1
2024/1/29,16:48:20,33,0.5
2024/1/29,16:48:19,61,0.5
2024/1/29,16:48:19,62,0.5
2024/1/29,16:48:15,62,1
2024/1/29,16:48:12,61,1
2024/1/29,16:48:12,62,0.5
2024/1/29,16:48:12,61,0.5
2024/1/29,16:48:09,120,0.5
2024/1/29,16:48:06,121,1
2024/1/29,16:48:05,62,1
2024/1/29,16:48:05,71,0.5
2024/1/29,16:48:05,73,0.5
2024/1/29,16:48:04,61,1
2024/1/29,16:48:02,71,1
2024/1/29,16:48:02,33,1
2024/1/29,16:48:00,73,1
2024/1/29,16:47:59,71,0.5
2024/1/29,16:47:58,73,0.5
2024/1/29,16:47:49,33,0.5
2024/1/29,16:47:48,73,1
2024/1/29,16:47:46,73,0.5
2024/1/29,16:47:45,120,1
2024/1/29,16:47:45,32,0.5
2024/1/29,16:47:45,71,1
2024/1/29,16:47:43,73,1
2024/1/29,16:47:42,104,0.5
2024/1/29,16:47:39,41,0.5
2024/1/29,16:47:39,33,1
2024/1/29,16:47:38,107,1
2024/1/29,16:47:37,46,0.5
2024/1/29,16:47:37,42,0.5
2024/1/29,16:47:35,31,1
2024/1/29,16:47:35,32,1
2024/1/29,16:47:34,41,1
2024/1/29,16:47:34,43,0.5
2024/1/29,16:47:33,44,0.5
2024/1/29,16:47:32,42,1
2024/1/29,16:47:29,43,1
2024/1/29,16:47:28,44,1
2024/1/29,16:47:28,46,1
2024/1/29,16:47:25,44,0.5
2024/1/29,16:47:23,46,0.5
2024/1/29,16:47:22,43,0.5
2024/1/29,16:47:20,44,1
2024/1/29,16:47:17,44,0.5
2024/1/29,16:47:11,42,0.5
2024/1/29,16:47:10,103,0.5
2024/1/29,16:47:09,44,1
2024/1/29,16:47:08,46,1
2024/1/29,16:47:07,41,0.5
2024/1/29,16:47:07,104,1
2024/1/29,16:47:06,31,0.5
2024/1/29,16:47:06,43,1
2024/1/29,16:47:05,3,0.5
2024/1/29,16:47:05,27,0.5
2024/1/29,16:47:04,42,1
2024/1/29,16:47:04,23,0.5
2024/1/29,16:47:03,3,1
2024/1/29,16:47:03,22,0.5
2024/1/29,16:47:02,31,1
2024/1/29,16:47:02,41,1
2024/1/29,16:47:01,21,0.5
2024/1/29,16:47:01,23,1
2024/1/29,16:47:01,27,1
2024/1/29,16:47:00,22,1
2024/1/29,16:46:57,21,1
2024/1/29,16:46:55,25,0.5
2024/1/29,16:46:55,24,0.5
2024/1/29,16:46:54,21,0.5
2024/1/29,16:46:50,22,0.5
2024/1/29,16:46:50,27,0.5
2024/1/29,16:46:50,23,0.5
2024/1/29,16:46:48,21,1
2024/1/29,16:46:48,25,1
2024/1/29,16:46:47,24,1
2024/1/29,16:46:46,21,0.5
2024/1/29,16:46:46,25,0.5
2024/1/29,16:46:44,22,1
2024/1/29,16:46:44,27,1
2024/1/29,16:46:44,23,1
2024/1/29,16:46:42,24,0.5
2024/1/29,16:46:40,22,0.5
2024/1/29,16:46:40,27,0.5
2024/1/29,16:46:40,23,0.5
2024/1/29,16:46:39,21,1
2024/1/29,16:46:39,100,0.5
2024/1/29,16:46:39,25,1
2024/1/29,16:46:39,24,1
2024/1/29,16:46:38,31,0.5
2024/1/29,16:46:38,3,0.5
2024/1/29,16:46:37,41,0.5
2024/1/29,16:46:37,23,1
2024/1/29,16:46:37,2,0.5
2024/1/29,16:46:36,103,1
2024/1/29,16:46:36,22,1
2024/1/29,16:46:36,27,1
2024/1/29,16:46:36,31,1
2024/1/29,16:46:34,3,1
2024/1/29,16:46:34,41,1
2024/1/29,16:46:34,1,0.5
2024/1/29,16:46:33,2,1
2024/1/29,16:46:30,100,1
2024/1/29,16:46:29,1,1
2024/1/29,16:46:22,1,0.5
2024/1/29,16:46:15,1,1
2024/1/29,16:46:11,1,0.5
2024/1/29,16:45:49,104,0.5
2024/1/29,16:45:46,44,0.5
2024/1/29,16:45:45,43,0.5
2024/1/29,16:45:45,46,0.5
2024/1/29,16:45:33,43,1
2024/1/29,16:45:30,46,1
2024/1/29,16:45:30,103,0.5
2024/1/29,16:45:29,42,0.5
2024/1/29,16:45:28,44,1
2024/1/29,16:45:27,104,1
2024/1/29,16:45:26,41,0.5
2024/1/29,16:45:25,23,0.5
2024/1/29,16:45:25,42,1
2024/1/29,16:45:24,24,0.5
2024/1/29,16:45:23,3,1
2024/1/29,16:45:23,22,0.5
2024/1/29,16:45:23,21,0.5
2024/1/29,16:45:23,31,1
2024/1/29,16:45:23,41,1
2024/1/29,16:45:21,23,1
2024/1/29,16:45:21,22,1
2024/1/29,16:45:21,21,1
2024/1/29,16:45:19,24,1
2024/1/29,16:45:19,27,1
2024/1/29,16:45:16,24,0.5
2024/1/29,16:45:15,27,0.5
2024/1/29,16:45:14,25,0.5
2024/1/29,16:45:13,24,1
2024/1/29,16:45:13,21,0.5
2024/1/29,16:45:12,27,1
2024/1/29,16:45:11,24,0.5
2024/1/29,16:45:10,27,0.5
2024/1/29,16:45:09,22,0.5
2024/1/29,16:45:08,25,1
2024/1/29,16:45:08,21,1
2024/1/29,16:45:07,24,1
2024/1/29,16:45:07,31,0.5
2024/1/29,16:45:06,23,0.5
2024/1/29,16:45:05,31,1
2024/1/29,16:45:05,25,0.5
2024/1/29,16:45:04,27,1
2024/1/29,16:45:03,22,1
2024/1/29,16:45:02,23,1
2024/1/29,16:45:01,21,0.5
2024/1/29,16:45:00,24,0.5
2024/1/29,16:45:00,107,0.5
2024/1/29,16:44:59,27,0.5
2024/1/29,16:44:59,22,0.5
2024/1/29,16:44:58,21,1
2024/1/29,16:44:58,23,0.5
2024/1/29,16:44:58,121,0.5
2024/1/29,16:44:58,25,1
2024/1/29,16:44:57,31,0.5
2024/1/29,16:44:57,24,1
2024/1/29,16:44:57,41,0.5
2024/1/29,16:44:55,22,1
2024/1/29,16:44:55,103,1
2024/1/29,16:44:55,23,1
2024/1/29,16:44:54,27,1
2024/1/29,16:44:52,61,0.5
2024/1/29,16:44:52,31,1
2024/1/29,16:44:52,41,1
2024/1/29,16:44:51,62,0.5
2024/1/29,16:44:51,33,0.5
2024/1/29,16:44:49,61,1
2024/1/29,16:44:48,33,1
2024/1/29,16:44:47,62,1
2024/1/29,16:44:42,62,0.5
2024/1/29,16:44:41,61,0.5
2024/1/29,16:44:40,33,0.5
2024/1/29,16:44:35,62,1
2024/1/29,16:44:34,61,1
2024/1/29,16:44:33,62,0.5
2024/1/29,16:44:33,61,0.5
2024/1/29,16:44:30,120,0.5
2024/1/29,16:44:28,62,1
2024/1/29,16:44:27,73,0.5
2024/1/29,16:44:27,121,1
2024/1/29,16:44:26,71,0.5
2024/1/29,16:44:26,61,1
2024/1/29,16:44:23,33,1
2024/1/29,16:44:22,71,1
2024/1/29,16:44:21,73,1
2024/1/29,16:44:18,71,0.5
2024/1/29,16:44:18,73,0.5
2024/1/29,16:44:08,33,0.5
2024/1/29,16:44:04,120,1
2024/1/29,16:44:04,71,1
2024/1/29,16:44:02,73,1
2024/1/29,16:44:00,104,0.5
2024/1/29,16:43:59,33,1
2024/1/29,16:43:57,31,0.5
2024/1/29,16:43:57,107,1
2024/1/29,16:43:57,41,0.5
2024/1/29,16:43:57,46,0.5
2024/1/29,16:43:56,42,0.5
2024/1/29,16:43:55,32,1
2024/1/29,16:43:55,46,1
2024/1/29,16:43:54,31,1
2024/1/29,16:43:53,41,1
2024/1/29,16:43:53,43,0.5
2024/1/29,16:43:52,44,0.5
2024/1/29,16:43:51,42,1
2024/1/29,16:43:48,43,1
2024/1/29,16:43:47,44,1
2024/1/29,16:43:43,44,0.5
2024/1/29,16:43:43,46,0.5
2024/1/29,16:43:42,43,0.5
2024/1/29,16:43:39,44,1
2024/1/29,16:43:38,44,0.5
2024/1/29,16:43:32,43,1
2024/1/29,16:43:28,42,0.5
2024/1/29,16:43:28,103,0.5
2024/1/29,16:43:26,46,1
2024/1/29,16:43:26,44,1
2024/1/29,16:43:24,31,0.5
2024/1/29,16:43:24,41,0.5
2024/1/29,16:43:24,104,1
2024/1/29,16:43:24,27,0.5
2024/1/29,16:43:23,42,1
2024/1/29,16:43:23,22,0.5
2024/1/29,16:43:21,24,0.5
2024/1/29,16:43:21,25,0.5
2024/1/29,16:43:21,31,1
2024/1/29,16:43:20,41,1
2024/1/29,16:43:20,21,0.5
2024/1/29,16:43:19,22,1
2024/1/29,16:43:19,27,1
2024/1/29,16:43:16,25,1
2024/1/29,16:43:16,21,1
2024/1/29,16:43:16,24,1
2024/1/29,16:43:14,21,0.5
2024/1/29,16:43:14,25,0.5
2024/1/29,16:43:14,24,0.5
2024/1/29,16:43:10,22,0.5
2024/1/29,16:43:09,23,0.5
2024/1/29,16:43:09,27,0.5
2024/1/29,16:43:07,31,0.5
2024/1/29,16:43:07,25,1
2024/1/29,16:43:07,21,1
2024/1/29,16:43:06,24,1
2024/1/29,16:43:04,21,0.5
2024/1/29,16:43:04,25,0.5
2024/1/29,16:43:03,22,1
2024/1/29,16:43:02,23,1
2024/1/29,16:43:02,27,1
2024/1/29,16:43:01,24,0.5
2024/1/29,16:42:59,27,0.5
2024/1/29,16:42:59,23,0.5
2024/1/29,16:42:58,22,0.5
2024/1/29,16:42:57,25,1
2024/1/29,16:42:57,25,1
2024/1/29,16:42:57,100,0.5
2024/1/29,16:42:56,24,1
2024/1/29,16:42:56,3,0.5
2024/1/29,16:42:56,2,0.5
2024/1/29,16:42:56,41,0.5
2024/1/29,16:42:55,23,1
2024/1/29,16:42:54,103,1
2024/1/29,16:42:54,22,1
2024/1/29,16:42:54,27,1
2024/1/29,16:42:52,1,0.5
2024/1/29,16:42:52,41,1
2024/1/29,16:42:51,2,1
2024/1/29,16:42:48,100,1
2024/1/29,16:42:45,1,1
2024/1/29,16:42:42,1,0.5
2024/1/29,16:42:35,1,1
2024/1/29,16:42:25,1,0.5
2024/1/29,16:42:20,1,1
2024/1/29,16:42:17,1,0.5
2024/1/29,16:41:40,104,0.5
2024/1/29,16:41:37,43,0.5
2024/1/29,16:41:35,44,0.5
2024/1/29,16:41:33,46,0.5
2024/1/29,16:41:32,43,1
2024/1/29,16:41:30,43,0.5
2024/1/29,16:41:26,44,1
2024/1/29,16:41:24,44,0.5
2024/1/29,16:41:20,43,1
2024/1/29,16:41:15,103,0.5
2024/1/29,16:41:15,44,1
2024/1/29,16:41:15,42,0.5
2024/1/29,16:41:15,46,1
2024/1/29,16:41:12,31,0.5
2024/1/29,16:41:12,41,0.5
2024/1/29,16:41:12,104,1
2024/1/29,16:41:12,27,0.5
2024/1/29,16:41:11,23,0.5
2024/1/29,16:41:11,42,1
2024/1/29,16:41:09,22,0.5
2024/1/29,16:41:09,24,0.5
2024/1/29,16:41:09,25,0.5
2024/1/29,16:41:09,31,1
2024/1/29,16:41:09,41,1
2024/1/29,16:41:08,27,1
2024/1/29,16:41:08,23,1
2024/1/29,16:41:07,22,1
2024/1/29,16:41:04,24,1
2024/1/29,16:41:04,25,1
2024/1/29,16:41:02,21,0.5
2024/1/29,16:41:02,24,0.5
2024/1/29,16:41:01,25,0.5
2024/1/29,16:40:58,22,0.5
2024/1/29,16:40:57,27,0.5
2024/1/29,16:40:55,25,1
2024/1/29,16:40:55,21,1
2024/1/29,16:40:55,31,0.5
2024/1/29,16:40:55,24,1
2024/1/29,16:40:53,23,0.5
2024/1/29,16:40:52,31,1
2024/1/29,16:40:52,21,0.5
2024/1/29,16:40:52,25,0.5
2024/1/29,16:40:52,24,0.5
2024/1/29,16:40:51,22,1
2024/1/29,16:40:50,23,1
2024/1/29,16:40:50,27,1
2024/1/29,16:40:47,23,0.5
2024/1/29,16:40:46,22,0.5
2024/1/29,16:40:46,27,0.5
2024/1/29,16:40:46,107,0.5
2024/1/29,16:40:45,25,1
2024/1/29,16:40:45,21,1
2024/1/29,16:40:45,31,0.5
2024/1/29,16:40:45,24,1
2024/1/29,16:40:44,121,0.5
2024/1/29,16:40:43,22,1
2024/1/29,16:40:43,23,1
2024/1/29,16:40:43,41,0.5
2024/1/29,16:40:42,27,1
2024/1/29,16:40:42,103,1
2024/1/29,16:40:40,33,0.5
2024/1/29,16:40:39,31,1
2024/1/29,16:40:39,41,1
2024/1/29,16:40:38,61,0.5
2024/1/29,16:40:37,62,0.5
2024/1/29,16:40:35,61,1
2024/1/29,16:40:34,33,1
2024/1/29,16:40:34,62,1
2024/1/29,16:40:28,62,0.5
2024/1/29,16:40:28,61,0.5
2024/1/29,16:40:27,33,0.5
2024/1/29,16:40:24,62,1
2024/1/29,16:40:23,61,1
2024/1/29,16:40:21,62,0.5
2024/1/29,16:40:21,61,0.5
2024/1/29,16:40:18,33,1
2024/1/29,16:40:18,62,1
2024/1/29,16:40:17,120,0.5
2024/1/29,16:40:16,62,0.5
2024/1/29,16:40:15,33,0.5
2024/1/29,16:40:13,62,1
2024/1/29,16:40:13,121,1
2024/1/29,16:40:13,73,0.5
2024/1/29,16:40:12,61,1
2024/1/29,16:40:12,32,1
2024/1/29,16:40:12,71,0.5
2024/1/29,16:40:10,33,1
2024/1/29,16:40:08,73,1
2024/1/29,16:40:07,71,1
2024/1/29,16:40:06,71,0.5
2024/1/29,16:40:05,73,0.5
2024/1/29,16:39:55,33,0.5
2024/1/29,16:39:52,120,1
2024/1/29,16:39:51,71,1
2024/1/29,16:39:50,73,1
2024/1/29,16:39:48,104,0.5
2024/1/29,16:39:48,33,1
2024/1/29,16:39:46,31,0.5
2024/1/29,16:39:46,46,0.5
2024/1/29,16:39:46,41,0.5
2024/1/29,16:39:45,107,1
2024/1/29,16:39:45,42,0.5
2024/1/29,16:39:43,31,1
2024/1/29,16:39:43,43,0.5
2024/1/29,16:39:42,41,1
2024/1/29,16:39:41,44,0.5
2024/1/29,16:39:39,42,1
2024/1/29,16:39:38,44,1
2024/1/29,16:39:37,46,1
2024/1/29,16:39:37,43,1
2024/1/29,16:39:35,43,0.5
2024/1/29,16:39:35,44,0.5
2024/1/29,16:39:34,46,0.5
2024/1/29,16:39:22,42,0.5
2024/1/29,16:39:21,44,1
2024/1/29,16:39:21,103,0.5
2024/1/29,16:39:20,46,1
2024/1/29,16:39:19,41,0.5
2024/1/29,16:39:18,104,1
2024/1/29,16:39:18,3,0.5
2024/1/29,16:39:18,43,1
2024/1/29,16:39:17,31,0.5
2024/1/29,16:39:17,42,1
2024/1/29,16:39:16,23,0.5
2024/1/29,16:39:16,27,0.5
2024/1/29,16:39:15,3,1
2024/1/29,16:39:14,25,0.5
2024/1/29,16:39:14,41,1
2024/1/29,16:39:14,24,0.5
2024/1/29,16:39:13,31,1
2024/1/29,16:39:13,21,0.5
2024/1/29,16:39:13,23,1
2024/1/29,16:39:12,22,1
2024/1/29,16:39:12,27,1
2024/1/29,16:39:10,21,1
2024/1/29,16:39:10,24,1
2024/1/29,16:39:09,25,1
2024/1/29,16:39:08,21,0.5
2024/1/29,16:39:07,25,0.5
2024/1/29,16:39:07,24,0.5
2024/1/29,16:39:06,27,0.5
2024/1/29,16:39:05,22,0.5
2024/1/29,16:39:03,21,1
2024/1/29,16:39:02,25,1
2024/1/29,16:39:02,24,1
2024/1/29,16:39:01,23,0.5
2024/1/29,16:39:00,25,0.5
2024/1/29,16:39:00,21,0.5
2024/1/29,16:38:59,27,1
2024/1/29,16:38:58,22,1
2024/1/29,16:38:58,23,1
2024/1/29,16:38:57,24,0.5
2024/1/29,16:38:55,23,0.5
2024/1/29,16:38:55,27,0.5
2024/1/29,16:38:55,22,0.5
2024/1/29,16:38:54,100,0.5
2024/1/29,16:38:53,25,1
2024/1/29,16:38:53,31,0.5
2024/1/29,16:38:53,21,1
2024/1/29,16:38:52,24,1
2024/1/29,16:38:52,41,0.5
2024/1/29,16:38:52,2,0.5
2024/1/29,16:38:52,3,0.5
2024/1/29,16:38:52,23,1
2024/1/29,16:38:50,103,1
2024/1/29,16:38:50,27,1
2024/1/29,16:38:50,22,1
2024/1/29,16:38:50,31,1
2024/1/29,16:38:50,3,1
2024/1/29,16:38:49,1,0.5
2024/1/29,16:38:48,41,1
2024/1/29,16:38:48,2,1
2024/1/29,16:38:44,100,1
2024/1/29,16:38:42,1,1
2024/1/29,16:38:38,1,0.5
2024/1/29,16:38:32,1,1
2024/1/29,16:38:28,1,0.5
2024/1/29,16:38:24,1,1
2024/1/29,16:38:17,1,0.5
2024/1/29,16:37:33,104,0.5
2024/1/29,16:37:31,44,0.5
2024/1/29,16:37:27,46,0.5
2024/1/29,16:37:26,43,0.5
2024/1/29,16:37:13,103,0.5
2024/1/29,16:37:13,44,1
2024/1/29,16:37:12,42,0.5
2024/1/29,16:37:12,46,1
2024/1/29,16:37:11,31,0.5
2024/1/29,16:37:10,41,0.5
2024/1/29,16:37:10,104,1
2024/1/29,16:37:10,3,0.5
2024/1/29,16:37:10,43,1
2024/1/29,16:37:09,27,0.5
2024/1/29,16:37:09,23,0.5
2024/1/29,16:37:09,42,1
2024/1/29,16:37:08,22,0.5
2024/1/29,16:37:08,24,0.5
2024/1/29,16:37:07,3,1
2024/1/29,16:37:07,41,1
2024/1/29,16:37:07,31,1
2024/1/29,16:37:07,21,0.5
2024/1/29,16:37:06,25,0.5
2024/1/29,16:37:05,23,1
2024/1/29,16:37:05,27,1
2024/1/29,16:37:05,22,1
2024/1/29,16:37:02,25,1
2024/1/29,16:37:02,21,1
2024/1/29,16:37:01,24,1
2024/1/29,16:37:00,24,0.5
2024/1/29,16:36:59,25,0.5
2024/1/29,16:36:59,21,0.5
2024/1/29,16:36:58,22,0.5
2024/1/29,16:36:56,27,0.5
2024/1/29,16:36:56,23,0.5
2024/1/29,16:36:56,21,1
2024/1/29,16:36:55,24,1
2024/1/29,16:36:55,31,0.5
2024/1/29,16:36:54,25,1
2024/1/29,16:36:52,31,1
2024/1/29,16:36:52,21,0.5
2024/1/29,16:36:51,25,0.5
2024/1/29,16:36:51,22,1
2024/1/29,16:36:51,27,1
2024/1/29,16:36:50,23,1
2024/1/29,16:36:48,24,0.5
2024/1/29,16:36:47,107,0.5
2024/1/29,16:36:46,22,0.5
2024/1/29,16:36:45,27,0.5
2024/1/29,16:36:45,21,1
2024/1/29,16:36:45,121,0.5
2024/1/29,16:36:44,25,1
2024/1/29,16:36:44,31,0.5
2024/1/29,16:36:43,24,1
2024/1/29,16:36:43,23,0.5
2024/1/29,16:36:42,103,1
2024/1/29,16:36:42,22,1
2024/1/29,16:36:42,41,0.5
2024/1/29,16:36:41,27,1
2024/1/29,16:36:41,23,1
2024/1/29,16:36:39,33,0.5
2024/1/29,16:36:39,41,1
2024/1/29,16:36:38,31,1
2024/1/29,16:36:38,61,0.5
2024/1/29,16:36:37,62,0.5
2024/1/29,16:36:34,61,1
2024/1/29,16:36:34,33,1
2024/1/29,16:36:32,62,1
2024/1/29,16:36:30,62,0.5
2024/1/29,16:36:29,33,0.5
2024/1/29,16:36:29,61,0.5
2024/1/29,16:36:26,61,1
2024/1/29,16:36:25,62,1
2024/1/29,16:36:23,62,0.5
2024/1/29,16:36:23,61,0.5
2024/1/29,16:36:19,62,1
2024/1/29,16:36:19,120,0.5
2024/1/29,16:36:17,73,0.5
2024/1/29,16:36:17,121,1
2024/1/29,16:36:16,32,1
2024/1/29,16:36:16,61,1
2024/1/29,16:36:15,71,0.5
2024/1/29,16:36:14,33,1
2024/1/29,16:36:13,71,1
2024/1/29,16:36:12,73,1
2024/1/29,16:36:10,73,0.5
2024/1/29,16:36:10,71,0.5
2024/1/29,16:36:01,33,0.5
2024/1/29,16:35:59,33,1
2024/1/29,16:35:57,120,1
2024/1/29,16:35:57,32,0.5
2024/1/29,16:35:57,71,1
2024/1/29,16:35:55,73,1
2024/1/29,16:35:53,104,0.5
2024/1/29,16:35:52,41,0.5
2024/1/29,16:35:50,31,0.5
2024/1/29,16:35:50,107,1
2024/1/29,16:35:50,46,0.5
2024/1/29,16:35:49,42,0.5
2024/1/29,16:35:48,31,1
2024/1/29,16:35:48,32,1
2024/1/29,16:35:47,44,0.5
2024/1/29,16:35:47,41,1
2024/1/29,16:35:46,43,0.5
2024/1/29,16:35:43,42,1
2024/1/29,16:35:42,43,1
2024/1/29,16:35:41,44,1
2024/1/29,16:35:41,46,1
2024/1/29,16:35:39,44,0.5
2024/1/29,16:35:38,43,0.5
2024/1/29,16:35:38,46,0.5
2024/1/29,16:35:25,42,0.5
2024/1/29,16:35:25,44,1
2024/1/29,16:35:25,103,0.5
2024/1/29,16:35:24,46,1
2024/1/29,16:35:23,41,0.5
2024/1/29,16:35:22,31,0.5
2024/1/29,16:35:22,104,1
2024/1/29,16:35:22,43,1
2024/1/29,16:35:21,27,0.5
2024/1/29,16:35:21,23,0.5
2024/1/29,16:35:20,42,1
2024/1/29,16:35:19,22,0.5
2024/1/29,16:35:19,24,0.5
2024/1/29,16:35:18,25,0.5
2024/1/29,16:35:18,41,1
2024/1/29,16:35:17,31,1
2024/1/29,16:35:17,23,1
2024/1/29,16:35:16,24,1
2024/1/29,16:35:16,22,1
2024/1/29,16:35:15,27,1
2024/1/29,16:35:15,25,1
2024/1/29,16:35:12,25,0.5
2024/1/29,16:35:11,22,0.5
2024/1/29,16:35:10,27,0.5
2024/1/29,16:35:10,23,0.5
2024/1/29,16:35:10,25,1
2024/1/29,16:35:07,25,0.5
2024/1/29,16:35:07,24,0.5
2024/1/29,16:35:07,21,0.5
2024/1/29,16:35:06,27,1
2024/1/29,16:35:04,22,1
2024/1/29,16:35:03,27,0.5
2024/1/29,16:35:01,31,0.5
2024/1/29,16:35:01,22,0.5
2024/1/29,16:34:59,21,1
2024/1/29,16:34:59,25,1
2024/1/29,16:34:58,24,1
2024/1/29,16:34:58,31,1
2024/1/29,16:34:58,100,0.5
2024/1/29,16:34:58,3,0.5
2024/1/29,16:34:57,41,0.5
2024/1/29,16:34:57,23,1
2024/1/29,16:34:56,2,0.5
2024/1/29,16:34:56,103,1
2024/1/29,16:34:56,22,1
2024/1/29,16:34:56,27,1
2024/1/29,16:34:54,3,1
2024/1/29,16:34:54,41,1
2024/1/29,16:34:54,1,0.5
2024/1/29,16:34:53,2,1
2024/1/29,16:34:51,1,1
2024/1/29,16:34:50,100,1
2024/1/29,16:34:49,1,0.5
2024/1/29,16:34:39,1,1
2024/1/29,16:34:36,1,0.5
2024/1/29,16:34:32,1,1
2024/1/29,16:34:25,1,0.5
2024/1/29,16:32:48,104,0.5
2024/1/29,16:32:47,46,0.5
2024/1/29,16:32:46,44,0.5
2024/1/29,16:32:46,43,0.5
2024/1/29,16:32:36,44,1
2024/1/29,16:32:34,44,0.5
2024/1/29,16:32:34,103,0.5
2024/1/29,16:32:33,42,0.5
2024/1/29,16:32:33,44,1
2024/1/29,16:32:30,46,1
2024/1/29,16:32:28,31,0.5
2024/1/29,16:32:27,43,1
2024/1/29,16:32:27,104,1
2024/1/29,16:32:27,3,0.5
2024/1/29,16:32:27,41,0.5
2024/1/29,16:32:26,23,0.5
2024/1/29,16:32:26,42,1
2024/1/29,16:32:26,27,0.5
2024/1/29,16:32:25,22,0.5
2024/1/29,16:32:24,3,1
2024/1/29,16:32:23,41,1
2024/1/29,16:32:23,31,1
2024/1/29,16:32:23,21,0.5
2024/1/29,16:32:23,23,1
2024/1/29,16:32:22,25,0.5
2024/1/29,16:32:22,24,0.5
2024/1/29,16:32:22,22,1
2024/1/29,16:32:20,21,1
2024/1/29,16:32:19,24,1
2024/1/29,16:32:19,25,1
2024/1/29,16:32:17,21,0.5
2024/1/29,16:32:16,25,0.5
2024/1/29,16:32:16,24,0.5
2024/1/29,16:32:14,22,0.5
2024/1/29,16:32:12,25,1
2024/1/29,16:32:12,21,1
2024/1/29,16:32:11,31,0.5
2024/1/29,16:32:11,24,1
2024/1/29,16:32:11,23,0.5
2024/1/29,16:32:09,31,1
2024/1/29,16:32:09,21,0.5
2024/1/29,16:32:08,25,0.5
2024/1/29,16:32:07,22,1
2024/1/29,16:32:07,23,1
2024/1/29,16:32:05,24,0.5
2024/1/29,16:32:03,22,0.5
2024/1/29,16:32:03,23,0.5
2024/1/29,16:32:02,24,1
2024/1/29,16:32:02,107,0.5
2024/1/29,16:32:02,21,1
2024/1/29,16:32:01,25,1
2024/1/29,16:32:00,31,0.5
2024/1/29,16:32:00,121,0.5
2024/1/29,16:31:59,22,1
2024/1/29,16:31:59,23,1
2024/1/29,16:31:58,103,1
2024/1/29,16:31:58,27,1
2024/1/29,16:31:58,32,0.5
2024/1/29,16:31:56,33,0.5
2024/1/29,16:31:55,61,0.5
2024/1/29,16:31:55,62,0.5
2024/1/29,16:31:53,32,1
2024/1/29,16:31:51,33,1
2024/1/29,16:31:50,61,1
2024/1/29,16:31:49,62,1
2024/1/29,16:31:47,62,0.5
2024/1/29,16:31:45,33,0.5
2024/1/29,16:31:44,61,0.5
2024/1/29,16:31:42,62,1
2024/1/29,16:31:42,61,1
2024/1/29,16:31:40,62,0.5
2024/1/29,16:31:38,61,0.5
2024/1/29,16:31:36,120,0.5
2024/1/29,16:31:34,62,1
2024/1/29,16:31:34,121,1
2024/1/29,16:31:34,61,1
2024/1/29,16:31:34,73,0.5
2024/1/29,16:31:32,33,1
2024/1/29,16:31:29,73,1
2024/1/29,16:31:28,71,0.5
2024/1/29,16:31:27,73,0.5
2024/1/29,16:31:18,71,1
2024/1/29,16:31:17,73,1
2024/1/29,16:31:16,71,0.5
2024/1/29,16:31:16,33,0.5
2024/1/29,16:31:15,73,0.5
2024/1/29,16:31:15,120,1
2024/1/29,16:31:13,71,1
2024/1/29,16:31:13,73,1
2024/1/29,16:31:12,104,0.5
2024/1/29,16:31:11,33,1
2024/1/29,16:31:09,41,0.5
2024/1/29,16:31:07,107,1
2024/1/29,16:31:07,46,0.5
2024/1/29,16:31:07,42,0.5
2024/1/29,16:31:04,44,0.5
2024/1/29,16:31:04,31,1
2024/1/29,16:31:04,43,0.5
2024/1/29,16:31:04,46,1
2024/1/29,16:31:03,41,1
2024/1/29,16:31:01,46,0.5
2024/1/29,16:31:00,42,1
2024/1/29,16:30:58,46,1
2024/1/29,16:30:57,44,1
2024/1/29,16:30:57,43,1
2024/1/29,16:30:55,44,0.5
2024/1/29,16:30:54,43,0.5
2024/1/29,16:30:54,46,0.5
2024/1/29,16:30:47,44,1
2024/1/29,16:30:43,44,0.5
2024/1/29,16:30:43,42,0.5
2024/1/29,16:30:41,44,1
2024/1/29,16:30:40,46,1
2024/1/29,16:30:40,103,0.5
2024/1/29,16:30:38,41,0.5
2024/1/29,16:30:38,43,1
2024/1/29,16:30:37,104,1
2024/1/29,16:30:37,3,0.5
2024/1/29,16:30:37,31,0.5
2024/1/29,16:30:37,23,0.5
2024/1/29,16:30:36,27,0.5
2024/1/29,16:30:36,42,1
2024/1/29,16:30:35,22,0.5
2024/1/29,16:30:34,25,0.5
2024/1/29,16:30:34,3,1
2024/1/29,16:30:34,31,1
2024/1/29,16:30:34,41,1
2024/1/29,16:30:33,24,0.5
